CATEGORY_ID,CATEGORY_NAME,PRODUCT_ID,PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,DESCRIPTION - Detail 3,DESCRIPTION - Detail 4,STANDARD_COST,LIST_PRICE,COUNTRY_ID,REGION_ID,LOCATION_ID,WAREHOUSE_ID,QUANTITY,WAREHOUSE_NAME,ADDRESS,POSTAL_CODE,CITY,STATE,COUNTRY_NAME
5,Storage,13,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,618.63,704.99,CN,3,11,8,51,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,13,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,618.63,704.99,IN,3,12,9,37,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,13,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,618.63,704.99,US,2,6,2,98,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,13,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,618.63,704.99,US,2,8,4,68,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,13,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,618.63,704.99,AU,3,13,6,32,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,14,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,633.65,704.99,CN,3,11,8,51,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,14,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,633.65,704.99,IN,3,12,9,38,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,14,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,633.65,704.99,US,2,6,2,98,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,14,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,633.65,704.99,US,2,8,4,68,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,14,G.Skill Ripjaws V Series,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB,,633.65,704.99,AU,3,13,6,32,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,115,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,565.73,699.99,CN,3,11,8,24,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,115,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,565.73,699.99,IN,3,12,9,9,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,115,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,565.73,699.99,US,2,6,2,181,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,115,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,565.73,699.99,US,2,8,4,100,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,115,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,565.73,699.99,AU,3,13,6,56,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,17,Corsair Vengeance LPX,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,595.42,699.01,CN,3,11,8,54,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,17,Corsair Vengeance LPX,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,595.42,699.01,IN,3,12,9,3,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,17,Corsair Vengeance LPX,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,595.42,699.01,US,2,6,2,100,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,17,Corsair Vengeance LPX,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,595.42,699.01,US,2,8,4,70,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,17,Corsair Vengeance LPX,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,595.42,699.01,AU,3,13,6,34,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,117,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,617.62,695.99,CN,3,11,8,24,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,117,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,617.62,695.99,IN,3,12,9,9,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,117,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,617.62,695.99,US,2,6,2,182,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,117,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,617.62,695.99,US,2,8,4,101,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,117,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,617.62,695.99,AU,3,13,6,57,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,78,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,517.78,686.99,CN,3,11,8,41,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,78,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,517.78,686.99,IN,3,12,9,29,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,78,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,517.78,686.99,US,2,6,2,113,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,78,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,517.78,686.99,US,2,8,4,89,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,78,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,517.78,686.99,AU,3,13,6,65,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,204,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,546.64,686.99,CN,3,11,8,142,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,204,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,546.64,686.99,IN,3,12,9,125,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,204,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,546.64,686.99,US,2,6,2,177,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,204,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,546.64,686.99,US,2,8,4,227,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,204,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,546.64,686.99,AU,3,13,6,178,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,7,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,602.4,680.99,CN,3,11,8,50,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,7,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,602.4,680.99,IN,3,12,9,36,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,7,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,602.4,680.99,US,2,6,2,97,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,7,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,602.4,680.99,US,2,8,4,64,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,7,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,602.4,680.99,AU,3,13,6,30,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,278,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,546.05,677.99,CN,3,11,8,188,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,278,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,546.05,677.99,IN,3,12,9,170,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,278,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,546.05,677.99,US,2,6,2,220,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,278,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,546.05,677.99,US,2,8,4,276,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,278,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB,,546.05,677.99,AU,3,13,6,226,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,203,Kingston,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB,,556.84,671.38,CN,3,11,8,142,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,203,Kingston,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB,,556.84,671.38,IN,3,12,9,124,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,203,Kingston,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB,,556.84,671.38,US,2,6,2,177,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,203,Kingston,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB,,556.84,671.38,US,2,8,4,227,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,203,Kingston,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB,,556.84,671.38,AU,3,13,6,177,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,79,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,537.63,659.99,CN,3,11,8,41,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,79,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,537.63,659.99,IN,3,12,9,29,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,79,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,537.63,659.99,US,2,6,2,113,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,79,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,537.63,659.99,US,2,8,4,89,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,79,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB,,537.63,659.99,AU,3,13,6,65,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,566.98,653.5,CN,3,11,8,142,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,566.98,653.5,IN,3,12,9,124,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,566.98,653.5,US,2,6,2,176,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,566.98,653.5,US,2,8,4,227,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB,,566.98,653.5,AU,3,13,6,177,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,507.32,649.99,CN,3,11,8,142,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,507.32,649.99,IN,3,12,9,125,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,507.32,649.99,US,2,6,2,177,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,507.32,649.99,US,2,8,4,228,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB,,507.32,649.99,AU,3,13,6,178,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,571.7,645.99,CN,3,11,8,7,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,571.7,645.99,IN,3,12,9,6,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,571.7,645.99,US,2,6,2,107,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,571.7,645.99,US,2,8,4,74,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB,,571.7,645.99,AU,3,13,6,38,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,499.09,645.99,CN,3,11,8,31,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,499.09,645.99,IN,3,12,9,16,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,499.09,645.99,US,2,6,2,191,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,499.09,645.99,US,2,8,4,107,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,499.09,645.99,AU,3,13,6,66,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,452.54,645.2,CN,3,11,8,7,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,452.54,645.2,IN,3,12,9,6,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,452.54,645.2,US,2,6,2,107,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,452.54,645.2,US,2,8,4,74,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB,,452.54,645.2,AU,3,13,6,38,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB,,474.18,644,CN,3,11,8,21,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB,,474.18,644,IN,3,12,9,6,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB,,474.18,644,US,2,6,2,178,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB,,474.18,644,US,2,8,4,97,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
